154400,BÐVHX Xuân Son,"0 Thôn Xuân Khanh ( Ð?i 6 ), Xa~ Xuân Son, Thành ph? Son Tây"
154420,BÐVHX Trung Hung,"0 Thôn Vân Gia, Xa~ Trung Hung, Thành ph? Son Tây"
154440,BÐVHX Thanh M?,"0 Thôn V? Thu?, Xa~ Thanh My~, Thành ph? Son Tây"
154460,BÐVHX Trung Son Tr?m,"0 Thôn Ð?i Tu?ng, Xa~ Trung Son Trâ`m, Thành ph? Son Tây"
154480,BÐVHX Kim Son,"0 Thôn Kim Tân, Xa~ Kim Son, Thành ph? Son Tây"
154500,BÐVHX Son Ðông,"0 Thôn Khoang Sau, Xa~ Son Ðông, Thành ph? Son Tây"
154530,BC GD cấp 3 Ð?ng Mô,"0 Thôn Tr?i H?, Xa~ Cô? Ðông, Thành ph? Son Tây"
154531,BÐVHX C? Ðông,"0 Thôn Tri?u Ðông, Xa~ Cô? Ðông, Thành ph? Son Tây"
154700,BC GD cấp 2 Ba Vì,"0 Ðuo`ng 32, Thi? Trâ´n Tây Ða`ng, Huy?n Ba Vì"
154720,BC KT câ´p 2 Ba Vì,"0 Ðuo`ng 32, Thi? Trâ´n Tây Ða`ng, Huy?n Ba Vì"
154730,BÐVHX Chu Minh,"0 Thôn Chu Quy?n, Xa~ Chu Minh, Huy?n Ba Vì"
154740,BÐVHX Ðông Quang,"0 Thôn Ðông Viên, Xa~ Ðô`ng Quang, Huy?n Ba Vì"
154750,BÐVHX Cam Thu?ng,"0 Thôn C?c Thôn, Xa~ Cam Thuo?ng, Huy?n Ba Vì"
154770,BÐVHX Minh Châu,"0 Thôn 2, Xa~ Minh Châu, Huy?n Ba Vì"
154790,BÐVHX Phú Châu,"0 Thôn Phú Xuyên, Xa~ Phu´ Châu, Huy?n Ba Vì"
154800,BÐVHX Phú Phuong,"0 Thôn Phuong Khê, Xa~ Phu´ Phuong, Huy?n Ba Vì"
154810,BÐVHX Châu Son,"Thôn H?c Son, Xa~ Châu Son, Huy?n Ba Vì"
154820,BÐVHX T?n H?ng,"0 Thôn La Thi?n, Xa~ Ta?n Hô`ng, Huy?n Ba Vì"
154830,BÐVHX Phú Cu?ng,"0 Thôn Phú Th?nh, Xa~ Phu´ Cuo`ng, Huy?n Ba Vì"
