350000,GD cấp 1 Hòa Bình,"Tổ 31, Phường Phương Lâm, Thị xã Hoà Bình"
350100,KT cấp 1 Hòa Bình,"Tổ 31, Phường Phương Lâm, Thị xã Hoà Bình"
351000,GD cấp 3 Phương Lâm,"Đường Cù Chính Lan, Phường Phương Lâm, Thị xã Hoà Bình"
351070,BĐVHX Sủ Ngòi,"Xóm 10, Xã Sủ Ngòi, Thị xã Hoà Bình"
351080,GD cấp 3 Đồng Tiến,"Tổ 22, Phường Đồng Tiến, Thị xã Hoà Bình"
351230,BĐVHX Hòa Bình,"Xóm Đông Lạnh, Xã Hoà Bình, Thị xã Hoà Bình"
351240,GD cấp 3 Tân Thịnh,"Tổ 1b, Tổ 1a, Phường Tân Thịnh, Thị xã Hoà Bình"
351290,GD cấp 3 Phố Chăm,"Đường An Dương Vương, Phường Chăm Mát, Thị xã Hoà Bình"
351340,BĐVHX Thống Nhất,"Xóm Rậm, Xã Thống Nhất, Thị xã Hoà Bình"
351350,BĐVHX Dân Chủ,"Xóm Tân Lập, Xã Dân Chủ, Thị xã Hoà Bình"
351500,GD cấp 2 Kỳ Sơn,"Xóm Khu 1, Thị Trấn Kỳ Sơn, Huyện Kỳ Sơn"
351510,BĐVHX Dân Hạ,"Xóm Văn Tiến, Xã Dân Hạ, Huyện Kỳ Sơn"
351530,GD cấp 3 Bãi Nai,"Xóm Bãi Nai, Xã Mông Hoá, Huyện Kỳ Sơn"
351531,BĐVHX Mông Hóa,"Xóm Dụ 7a, Xã Mông Hoá, Huyện Kỳ Sơn"
351550,KT cấp 2 Kỳ Sơn,"Xóm Khu 1, Thị Trấn Kỳ Sơn, Huyện Kỳ Sơn"
351560,BĐVHX Dân Hòa,"Xóm Đẽnh, Xã Dân Hoà, Huyện Kỳ Sơn"
351570,BĐVHX Phúc Tiến,"Xóm Quyết Tỉến, Xã Phúc Tiến, Huyện Kỳ Sơn"
351580,BĐVHX Hợp Thành,"Xóm Ngọc Xạ, Xã Hợp Thành, Huyện Kỳ Sơn"
351600,BĐVHX Phú Minh,"Xóm Quốc, Xã Phú Minh, Huyện Kỳ Sơn"
351610,GD cấp 3 Chợ Thầy,"Xóm Hạnh Phúc, Xã Hợp Thịnh, Huyện Kỳ Sơn"
351630,BĐVHX Trung Minh,"Khu phố Ngọc, Xã Trung Minh, Huyện Kỳ Sơn"
351650,BĐVHX Độc Lập,"Xóm Sòng, Xã Độc Lập, Huyện Kỳ Sơn"
351700,GD cấp 2 L­ương Sơn,"Tiểu Khu 1, Thị Trấn Lương Sơn, Huyện Lương Sơn"
351730,BĐVHX Hòa Sơn,"Xóm Đồng Táu, Xã Hoà Sơn, Huyện Lương Sơn"
351760,KT cấp 2 L­ương Sơn,"Tiểu Khu 1, Thị Trấn Lương Sơn, Huyện Lương Sơn"
351860,BĐVHX Yên Quang,"Xóm Mùn 1, Xã Yên Quang, Huyện Lương Sơn"
351940,BĐVHX Cư Yên,"Xóm Gò Đẻ, Xã Cư Yên, Huyện Lương Sơn"
351970,BĐVHX Nhuận Trạch,"Xóm Đồng Sẽ, Xã Nhuận Trạch, Huyện Lương Sơn"
352010,BĐVHX Trung Sơn,"Xóm Bến Cuối, Xã Trung Sơn, Huyện Lương Sơn"
352200,GD cấp 2 Đà Bắc,"Tiểu Khu Liên Phương, Thị Trấn Đà Bắc, Huyện Đà Bắc"
352210,BĐVHX Tu Lý,"Xóm Bình Lý, Xã Tu Lý, Huyện Đà Bắc"
352230,BĐVHX Hào Lý,"Xóm Quyết Chiến, Xã Hào Lý, Huyện Đà Bắc"
352240,KT cấp 2 Đà Bắc,"Tiểu Khu Liên Phương, Thị Trấn Đà Bắc, Huyện Đà Bắc"
352250,BĐVHX Tân Minh,"Xóm Tát, Xã Tân Minh, Huyện Đà Bắc"
352270,BĐVHX Tân Pheo,"Xóm Chàm, Xã Tân Pheo, Huyện Đà Bắc"
352290,BĐVHX Giáp Đắt,"Xóm Đắt, Xã Giáp Đắt, Huyện Đà Bắc"
352310,BĐVHX Suôí Nánh,"Xóm Cơi, Xã Suối Nánh, Huyện Đà Bắc"
352320,BĐVHX Đồng Nghê,"Xóm Mọc 2, Xã Đồng Nghê, Huyện Đà Bắc"
352330,BĐVHX Đoàn Kết,"Xóm Lăm, Xã Đoàn Kết, Huyện Đà Bắc"
352350,BĐVHX Đồng Chum,"Xóm Mới, Xã Đồng Chum, Huyện Đà Bắc"
352360,GD cấp 3 Mường Chiềng,"Xóm Chiềng Cang, Xã Mường Chiềng, Huyện Đà Bắc"
352370,BĐVHX Mường Chiềng,"Xóm Chum Nua, Xã Mường Chiềng, Huyện Đà Bắc"
352380,BĐVHX Mường Tuổng,"Xóm Tuổng Đồi, Xã Mường Tuổng, Huyện Đà Bắc"
352390,BĐVHX Đồng Ruộng,"Xóm Thượng, Xã Đồng Ruộng, Huyện Đà Bắc"
352400,BĐVHX Trung Thành,"Xóm Tằm, Xã Trung Thành, Huyện Đà Bắc"
352410,BĐVHX Yên Hoà,"Xóm Kìa, Xã Yên Hoà, Huyện Đà Bắc"
352430,BĐVHX Tân Dân,"Xóm Tôm, Xã Tân Dân, Huyện Đà Bắc"
352450,BĐVHX Cao Sơn,"Xóm Nà Chiếu, Xã Cao Sơn, Huyện Đà Bắc"
352470,BĐVHX Tiền Phong,"Xóm Oi Nọi, Xã Tiền Phong, Huyện Đà Bắc"
352490,BĐVHX Hiền Lương,"Xóm Doi, Xã Hiền Lương, Huyện Đà Bắc"
352500,BĐVHX Vầy Nưa,"Xóm Dưỡng, Xã Vầy Nưa, Huyện Đà Bắc"
352520,BĐVHX Toàn Sơn,"Xóm Trúc Sơn, Xã Toàn Sơn, Huyện Đà Bắc"
352700,GD cấp 2 Tân Lạc,"Tiểu Khu 3, Thị Trấn Mường Khến, Huyện Tân Lạc"
352710,BĐVHX Quy Hậu,"Xóm Khang 1, Xã Quy Hậu, Huyện Tân Lạc"
352730,BĐVHX Mỹ Hòa,"Xóm Chù Bụa, Xã Mỹ Hoà, Huyện Tân Lạc"
352740,BĐVHX Trung Hòa,"Xóm Đạy, Xã Trung Hoà, Huyện Tân Lạc"
352750,BĐVHX Ngòi Hoa,"Xóm Nẻ, Xã Ngòi Hoa, Huyện Tân Lạc"
352760,BĐVHX Phú Vinh,"Xóm Kè, Xã Phú Vinh, Huyện Tân Lạc"
352780,BĐVHX Phú Cường,"Khu phố Lâm Lưu, Xã Phú Cường, Huyện Tân Lạc"
352810,KT cấp 2 Tân Lạc,"Tiểu Khu 3, Thị Trấn Mường Khến, Huyện Tân Lạc"
352820,GD cấp 3 Chợ Lồ,"Xóm Lồ, Xã Phong Phú, Huyện Tân Lạc"
352830,BĐVHX Phong Phú,"Xóm Lồ, Xã Phong Phú, Huyện Tân Lạc"
352840,BĐVHX Tuân Lộ,"Xóm Cò, Xã Tuân Lộ, Huyện Tân Lạc"
352850,BĐVHX Địch Giáo,"Xóm Mùn, Xã Địch Giáo, Huyện Tân Lạc"
352870,BĐVHX Quyết Chiến,"Xóm Biệng, Xã Quyết Chiến, Huyện Tân Lạc"
352880,BĐVHX Quy Mỹ,"Xóm Ào, Xã Quy Mỹ, Huyện Tân Lạc"
352890,BĐVHX Lũng Vân,"Xóm Bò, Xã Lũng Vân, Huyện Tân Lạc"
352910,BĐVHX Bắc Sơn,"Xóm Hò Dưói, Xã Bắc Sơn, Huyện Tân Lạc"
352920,BĐVHX Nam Sơn,"Xóm Dồ, Xã Nam Sơn, Huyện Tân Lạc"
352940,BĐVHX Mãn Đức,"Xóm Định, Xã Mãn Đức, Huyện Tân Lạc"
352960,BĐVHX Do Nhân,"Xóm Mương 1, Xã Do Nhân, Huyện Tân Lạc"
352980,BĐVHX Lỗ Sơn,"Xóm Đá 1, Xã Lỗ Sơn, Huyện Tân Lạc"
353010,BĐVHX Gia Mô,"Xóm Đừng, Xã Gia Mô, Huyện Tân Lạc"
353020,BĐVHX Ngổ Luông,"Xóm Luông Trên, Xã Ngổ Luông, Huyện Tân Lạc"
353040,GD cấp 3 Chợ Chùa,"Xóm 3 Phố Chùa, Xã Tử Nê, Huyện Tân Lạc"
353060,BĐVHX Thanh Hối,"Xóm Bào, Xã Thanh Hối, Huyện Tân Lạc"
353080,BĐVHX Đông Lai,"Xóm Quê Bái 1, Xã Đông Lại, Huyện Tân Lạc"
353100,GD cấp 3 Ngọc Mỹ,"Xóm Dường, Xã Ngọc Mỹ, Huyện Tân Lạc"
353300,GD cấp 2 Mai Châu,"Khu Phố Vãng, Thị Trấn Mai Châu, Huyện Mai Châu"
353310,GD cấp 3 Tòng Đậu,"Xóm Nhuối, Xã Tòng Đậu, Huyện Mai Châu"
353320,BĐVHX Ba Khan,"Xóm Xóm 1, Xã Ba Khan, Huyện Mai Châu"
