250000,GD cấp 1 TT Thái Nguyên,"10 Đường Cách Mạng Tháng Tám, Phường Phan Đình Phùng, Thành phố Thái Nguyên"
250100,KT cấp 1 TP Thai Nguyen,Thanh pho Thai Nguyen
250900,GD Cục bưu điện TW Thái Nguyên,"10 Ngõ 195, Đường Cách Mạng Tháng Tám, Phường Phan Đình Phùng, Thành phố Thái Nguyên"
251040,GD cấp 3 Chợ Thái,"Đường Bến Oánh, Phường Trưng Vương, Thành phố Thái Nguyên"
251060,BĐVHX Túc Duyên,"Tổ 18, Phường Túc Duyên, Thành phố Thái Nguyên"
251130,GD cấp 3 Quán Triều,"Đường Dương Tự Minh, Phường Quán Triều, Thành phố Thái Nguyên"
251210,GD cấp 3 Mỏ Bạch,"Đường Bắc Kạn, Phường Hoàng Văn Thụ, Thành phố Thái Nguyên"
251340,BĐVHX Phúc Hà,"Xóm 5, Xã Phúc Hà, Thành phố Thái Nguyên"
251370,GD cấp 3 Thịnh Đán,"Tổ 1, Phường Thịnh Đán, Thành phố Thái Nguyên"
251410,BĐVHX Phúc Xuân,"Xóm Trung Tâm, Xã Phúc Xuân, Thành phố Thái Nguyên"
251430,BĐVHX Phúc Trìu,"Xóm Lai Thành, Xã Phúc Trìu, Thành phố Thái Nguyên"
251540,GD cấp 3 Đồng Quang,"413 Đường Lương Ngọc Quyến, Phường Hoàng Văn Thụ, Thành phố Thái Nguyên"
251580,BĐVHX Tân Thịnh,"Đường Thống Nhất, Phường Tân Thịnh, Thành phố Thái Nguyên"
251620,GD cấp 3 Thịnh Đức,"Xóm Đồng Chanh, Xã Thịnh Đức, Thành phố Thái Nguyên"
251660,BĐVHX Tân Cương,"Xóm Nam Đồng, Xã Tân Cương, Thành phố Thái Nguyên"
251680,GD cấp 3 Gia Sàng,"Tổ 17, Phường Gia Sàng, Thành phố Thái Nguyên"
251720,BĐVHX Tân Lập,"Tổ 12, Phường Tân Lập, Thành phố Thái Nguyên"
251750,GD cấp 3 Phú Xá,"Tổ 11, Phường Phú Xá, Thành phố Thái Nguyên"
251810,BĐVHX Tích Lương,"Xóm La Cớm, Xã Tích Lương, Thành phố Thái Nguyên"
251930,GD cấp 3 Tân Thành,"Tổ 2, Phường Tân Thành, Thành phố Thái Nguyên"
251940,GD cấp 3 Vó Ngựa,"Tổ 9, Phường Tân Thành, Thành phố Thái Nguyên"
251970,BĐVHX Cam Giá,"Tổ 14, Phường Cam Giá, Thành phố Thái Nguyên"
252040,GD cấp 3 Hương Sơn,"Tổ 4, Phường Hương Sơn, Thành phố Thái Nguyên"
252050,GD cấp 3 Lưu Xá,"Tổ 20, Phường Hương Sơn, Thành phố Thái Nguyên"
