841380,GD cấp 3 Ninh Sơn,"Ấp Ninh Thọ, Xã Ninh Sơn, Thị xã Tây Ninh"
842700,GD cấp 2 Hòa Thành,"Khu phố 4, Thị Trấn Hoà Thành, Huyện Hoà Thành"
841401,BĐVHX Thạnh Tân,"Ấp Thạnh Đông, Xã Thạnh Tân, Thị xã Tây Ninh"
841740,BĐVHX Cầu Khởi,"Ấp Khởi Hà, Xã Cầu Khởi, Huyện Dương Minh Châu"
841800,BĐVHX Bến Củi,"Ấp 2, Xã Bến Củi, Huyện Dương Minh Châu"
842031,BĐVHX Tân Hưng,"Ấp Tân Lợi, Xã Tân Hưng, Huyện Tân Châu"
841181,ÐLBD Cư Trú,"E61/2D Ấp Ninh Đức, Xã Ninh Thạnh, Thị xã Tây Ninh"
843100,GD cấp 2 Gò Dầu,"Ấp Thanh Hà, Thị Trấn Gò Dầu, Huyện Gò Dầu"
841990,BĐVHX Tân Hội,"Ấp Hội Phú, Xã Tân Hội, Huyện Tân Châu"
842500,GD cấp 3 Thành Long,"Tổ 1 Ấp Thành Trung, Xã Thành Long, Huyện Châu Thành"
842480,BĐVHX Hòa Thạnh,"Tổ 3 Ấp Hiệp Phước, Xã Hoà Thạnh, Huyện Châu Thành"
843360,BĐVHX Đôn Thuận,"Ấp Sóc Lào, Xã Đôn Thuận, Huyện Trảng Bàng"
842998,BĐVHX An Thạnh,"Ấp Chánh, Xã An Thạnh, Huyện Bến Cầu"
841385,ÐLBD Ninh Tân,"36/3 Ấp Ninh Tân, Xã Ninh Sơn, Thị xã Tây Ninh"
842560,GD cấp 3 An Cơ,"Tổ 6 Ấp Vịnh, Xã An Cơ, Huyện Châu Thành"
842736,ÐLBD Ngã Tư Ao Hồ,"F55/6C Ấp Hiệp An, Xã Hiệp Tân, Huyện Hoà Thành"
842737,ÐLBD Phổ Đà Sơn,"D24/3 Ấp Hiệp An, Xã Hiệp Tân, Huyện Hoà Thành"
843458,ÐLBD Suối Sâu 1,"Ấp Suối Sâu, Xã An Tịnh, Huyện Trảng Bàng"
842290,GD cấp 3 Mỏ Công,"Ấp Một, Xã Mỏ Công, Huyện Tân Biên"
842520,BĐVHX Ninh Điền,"Tổ 1 Ấp Gò Nổi, Xã Ninh Điền, Huyện Châu Thành"
842774,ÐLBD Long Hải,"7/8 Ấp Long Bình, Xã Long Thành Nam, Huyện Hoà Thành"
841810,BĐVHX Suối Đá,"Ấp Phước Bình 1, Xã Suối Đá, Huyện Dương Minh Châu"
841391,BĐVHX Tân Bình,"Ấp Tân Trung, Xã Tân Bình, Thị xã Tây Ninh"
842710,GD cấp 3 Cửa Số 2,"Khu phố 4, Thị Trấn Hoà Thành, Huyện Hoà Thành"
842410,BĐVHX Đồng Khởi,"Tổ 7 Ấp Tua Hai, Xã Đồng Khởi, Huyện Châu Thành"
