550915,KT EMS liên tỉnh KV miền Trung,886 Nguyễn Hữu Thọ - Đà Nẵng
550048,Da Nang,Da Nang
555210,GD cấp 3 Đỗ Quang,"66C Đường Đỗ Quang, Phường Vĩnh Trung, Quận Thanh Khê"
554840,GD cấp 3 Xuân Hòa,"416 Đường Điện Biên Phủ, Phường Thanh Khê Đông, Quận Thanh Khê"
553690,GD cấp 3 Thọ Quang,"1 Đường Ngô Quyền, Phường Thọ Quang, Quận Sơn Trà"
555730,KT cấp 2 Đà Nẵng 2,"138 Đường Nguyễn Lương Bằng, Phường Hoà Khánh Bắc, Quận Liên Chiểu"
553000,GD cấp 3 Hòa Cường,"305 Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu"
556630,GD cấp 3 Túy Loan,"Thôn Túy Loan Đông, Xã Hoà Phong, Huyện Hoà Vang"
551060,KT cấp 2 Đà Nẵng 1,"01 Đường Lê Duẩn, Phường Hải Châu 1, Quận Hải Châu"
556670,GD cấp 3 Hòa Tiến,"Thôn Lệ Sơn 1, Xã Hoà Tiến, Huyện Hoà Vang"
556710,GD cấp 3 Miếu Bông,"Thôn Cầu Mống, Xã Hoà Phước, Huyện Hoà Vang"
556290,GD cấp 3 Nam Ô,"27 Đường Nguyễn Văn Cừ, Phường Hoà Hiệp Bắc, Quận Liên Chiểu"
555700,GD cấp 2 Đà Nẵng 2,"138 Đường Nguyễn Lương Bằng, Phường Hoà Khánh Bắc, Quận Liên Chiểu"
556810,GD cấp 3 Sơn Thủy,"676 Đường Lê Văn Hiến, Phường Hoà Hải, Quận Ngũ Hành Sơn"
552190,GD cấp 3 Liên Trì Nam,"171 Đường Nguyễn Hữu Thọ, Phường Hoà̀ Thuận Tây, Quận Hải Châu"
553570,GD cấp 3 Mân Thái,"328 Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà"
557400,GD cấp 2 Đà Nẵng 4,"296 Đường Cách Mạng Tháng 8, Phường Hoà Thọ Đông, Quận Cẩm Lệ"
554980,GD cấp 3 Tân An,"451 Tổ 60, Phường An Khê, Quận Thanh Khê"
551020,GD cấp 3 Sông Hàn,"64 Đường Bạch Đằng, Phường Hải Châu 1, Quận Hải Châu"
554380,GD cấp 3 Tân Chính,"264 Đường Hải Phòng, Phường Tân Chính, Quận Thanh Khê"
556520,GD cấp 3 Bà Nà,"Thôn An Lợi, Xã Hoà Ninh, Huyện Hoà Vang"
551790,GD cấp 3 TT Thương Nghiệp,"Đường Ông Ích Khiêm, Phường Hải Châu 2, Quận Hải Châu"
555287,GD cấp 3 Nguyễn Văn Linh 2,"172A Đường Nguyễn Văn Linh, Phường Vĩnh Trung, Quận Thanh Khê"
555500,GD cấp 3 Phú Lộc,"70 Đường Dũng Sỹ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê"
551490,GD cấp 3 Thuận Phước 4,"200 Đường 3/2, Phường Thuận Phước, Quận Hải Châu"
556220,GD cấp 3 Chơn Tâm,"455 Đường Tôn Đức Thắng, Phường Hoà Khánh Nam, Quận Liên Chiểu"
552070,GD cấp 3 Phan Chu Trinh,"419 Đường Phan Chu Trinh, Phường Bình Thuận, Quận Hải Châu"
550900,GD cấp 3 Hệ 1,"75 Trần Phú,phường Hải Châu"
555120,GD cấp 3 Lê Đình Lý,"12 Đường Hàm Nghi, Phường Thạc Gián, Quận Thanh Khê"
